,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
2418,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047651490021384,Twitter for Android,2022-12-14T15:21:57.000Z,['1603047651490021384'],1603047651490021384,pt,228143566,2638,0,0,0,,,,,retweeted,1602993462537854978
2419,everyone,"🟠 AMAZONAS 
De acordo com dados levantados, a 2ª dose de reforço aparece em segundo lugar com o maior número de pessoas com esquema desatualizado.

#noticias #manaus #vacina #covid #vacinação #saúde #imunização #atrasado

https://t.co/BmbWJMGy0c",1603047641826619392,Twitter Web App,2022-12-14T15:21:55.000Z,['1603047641826619392'],1603047641826619392,pt,1511384381843251202,0,0,0,0,,,,,,
2420,everyone,Tomei vacina ontem e até agr meu braço tá dolorido slk,1603047596066570250,Twitter for iPhone,2022-12-14T15:21:44.000Z,['1603047596066570250'],1603047596066570250,pt,1063152353761734658,0,0,0,0,,,,,,
2421,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047593524830209,Twitter for Android,2022-12-14T15:21:44.000Z,['1603047593524830209'],1603047593524830209,pt,1582865691803262977,2638,0,0,0,,,,,retweeted,1602993462537854978
2422,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047583236198404,Twitter for iPhone,2022-12-14T15:21:41.000Z,['1603047583236198404'],1603047583236198404,pt,1247596475858771970,2638,0,0,0,,,,,retweeted,1602993462537854978
2423,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047565100027904,Twitter for iPhone,2022-12-14T15:21:37.000Z,['1603047565100027904'],1603047565100027904,pt,1101636258990833664,2638,0,0,0,,,,,retweeted,1602993462537854978
2424,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047511362502656,Twitter for Android,2022-12-14T15:21:24.000Z,['1603047511362502656'],1603047511362502656,pt,82519012,2638,0,0,0,,,,,retweeted,1602993462537854978
2425,everyone,"Dados parciais do Programa Nacional de Imunização apontam que 8.491.910 doses de vacina contra a Covid-19 foram aplicadas em todo o estado.

https://t.co/8g6kf9pmnm",1603047495927463938,Twitter for Android,2022-12-14T15:21:20.000Z,['1603047495927463938'],1603047495927463938,pt,842837066631340032,0,0,0,0,,,,,,
2426,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047494807683073,Twitter Web App,2022-12-14T15:21:20.000Z,['1603047494807683073'],1603047494807683073,pt,1080956994125811713,2638,0,0,0,,,,,retweeted,1602993462537854978
2427,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047435764391939,Twitter Web App,2022-12-14T15:21:06.000Z,['1603047435764391939'],1603047435764391939,pt,37571345,2638,0,0,0,,,,,retweeted,1602993462537854978
2428,everyone,@Diogottoni @luanacunha É o 5G ativando o microchip da vacina,1603047435739320322,Twitter for iPhone,2022-12-14T15:21:06.000Z,['1603047435739320322'],1602983584662421505,pt,225994304,0,0,1,0,125697964,,,,replied_to,1603031348477923328
2429,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047424163037185,Twitter Web App,2022-12-14T15:21:03.000Z,['1603047424163037185'],1603047424163037185,pt,1430657630855380996,2638,0,0,0,,,,,retweeted,1602993462537854978
2430,everyone,Já tomei 927291 doses dessa vacina e em todas eu tive reação fortíssima,1603047422904733696,Twitter for Android,2022-12-14T15:21:03.000Z,['1603047422904733696'],1603047422904733696,pt,1153391023248293888,0,0,0,0,,,,,,
2431,everyone,"Essa propaganda da prefeitura de vacinação , pq n escolhero otro nome pro menino MeuDEUS 😭😭",1603047416466477058,Twitter for Android,2022-12-14T15:21:01.000Z,['1603047416466477058'],1603047416466477058,pt,1541832981303754756,0,0,0,0,,d16815010421ff73,,,,
2432,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047409302609921,Twitter Web App,2022-12-14T15:21:00.000Z,['1603047409302609921'],1603047409302609921,pt,1253488212854673409,2638,0,0,0,,,,,retweeted,1602993462537854978
2433,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047400238612481,Twitter Web App,2022-12-14T15:20:58.000Z,['1603047400238612481'],1603047400238612481,pt,1388569544499793920,2638,0,0,0,,,,,retweeted,1602993462537854978
2434,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047332584488960,Twitter for iPhone,2022-12-14T15:20:41.000Z,['1603047332584488960'],1603047332584488960,pt,1119772996116332544,2638,0,0,0,,,,,retweeted,1602993462537854978
2435,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047319271776258,Twitter for Android,2022-12-14T15:20:38.000Z,['1603047319271776258'],1603047319271776258,pt,709728996,2638,0,0,0,,,,,retweeted,1602993462537854978
2436,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047296782012416,Twitter for Android,2022-12-14T15:20:33.000Z,['1603047296782012416'],1603047296782012416,pt,1482308541327237120,2638,0,0,0,,,,,retweeted,1602993462537854978
2437,everyone,"@jehfrigerio @joaofotografo Sim...ta sobrando vacina. Ninguem mais vai, por isso estao aumetando os casos.
Isso sem contar que alguns postos fucam abertos ate as 22hrs. Nao tem como a pessoa falar q nao tem tempo.",1603047270177542144,Twitter for Android,2022-12-14T15:20:27.000Z,['1603047270177542144'],1603026439070420992,pt,74883570,1,1,1,0,3412352290,,,,replied_to,1603043716540911616
2438,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047247469760515,Twitter for Android,2022-12-14T15:20:21.000Z,['1603047247469760515'],1603047247469760515,pt,1089724387639652352,2638,0,0,0,,,,,retweeted,1602993462537854978
2439,everyone,"RT @Mmacedo_tweets: Ao fim de 2 meses, 15 mil casos e 300 mortes, finalmente o Haiti vai receber vacinas contra a cólera.

Um milhão de dos…",1603047246345510912,Twitter for iPhone,2022-12-14T15:20:21.000Z,['1603047246345510912'],1603047246345510912,pt,875425926682746881,2,0,0,0,,,,,retweeted,1603044900756676615
2440,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047221498462220,Twitter for Android,2022-12-14T15:20:15.000Z,['1603047221498462220'],1603047221498462220,pt,1519402046612463616,1356,0,0,0,,,,,retweeted,1602720475389517824
2441,everyone,Prefeitura de Timon realiza mais uma ação de Multivacinação neste sábado 17 #grandepiaui #vacina #imunização https://t.co/6B7IsKKG1F,1603047169757528064,GrandePiaui - App,2022-12-14T15:20:03.000Z,['1603047169757528064'],1603047169757528064,pt,1412894393854570499,0,0,0,0,,,,,,
2442,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1603047166876225536,Twitter Web App,2022-12-14T15:20:02.000Z,['1603047166876225536'],1603047166876225536,pt,134903996,1995,0,0,0,,,,,retweeted,1602788250367758337
2443,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047162446839809,Twitter for iPhone,2022-12-14T15:20:01.000Z,['1603047162446839809'],1603047162446839809,pt,1587904250381828099,2638,0,0,0,,,,,retweeted,1602993462537854978
2444,everyone,"RT @drjfcrepm: "" O discurso parlamentar mais importante que você verá e pode salvar sua vida. O MP pede a suspensão da vacina de mRNA por c…",1603047131132186631,Twitter for Android,2022-12-14T15:19:53.000Z,['1603047131132186631'],1603047131132186631,pt,1267491941920444417,15,0,0,0,,,,,retweeted,1602988940851642368
2445,everyone,"RT @JackSlaterPT: ""Sucesso da vacinação"" https://t.co/fsXKr2kH7T",1603047115688648704,Twitter for Android,2022-12-14T15:19:50.000Z,['1603047115688648704'],1603047115688648704,pt,1592989107051020289,16,0,0,0,,,,,retweeted,1602951519342575618
2446,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047072298635265,Twitter for iPhone,2022-12-14T15:19:39.000Z,['1603047072298635265'],1603047072298635265,pt,21679582,1356,0,0,0,,,,,retweeted,1602720475389517824
2447,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047060923887618,Twitter for iPhone,2022-12-14T15:19:37.000Z,['1603047060923887618'],1603047060923887618,pt,130484075,2638,0,0,0,,,,,retweeted,1602993462537854978
2448,everyone,"bom dia moots, acabei de acordar e minha ja veio com o discurso antivacina dele 😁",1603047059162292224,Twitter for Android,2022-12-14T15:19:36.000Z,['1603047059162292224'],1603047059162292224,pt,1340307414596382720,0,0,1,1,,,,,,
2449,everyone,"@Jouberth19 E a rachadinha, orçamento secreto, vacina superfaturada, 700 mil mortos pela Covid tudo bem pra vc?",1603047051985813505,Twitter for Android,2022-12-14T15:19:35.000Z,['1603047051985813505'],1602857199096811521,pt,1393606844350963717,0,0,0,0,350476403,,,,replied_to,1602857199096811521
2450,everyone,"@Henryque_an @LulaOficial E 16 anos fomos roubados e pagando a conta até hj, mas os espertos preferem q roubem mais e continuem pagando.Vacina essa q até agora tem várias pesquisar afirmando q não tem eficácia. Será eu q estou dormindo.",1603047045543215104,Twitter for Android,2022-12-14T15:19:33.000Z,['1603047045543215104'],1602740401013661700,pt,1025041692905418752,0,2,0,0,1552909466038935553,,,,replied_to,1603039681339326466
2451,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1603047044549316610,Twitter for Android,2022-12-14T15:19:33.000Z,['1603047044549316610'],1603047044549316610,pt,9713122,1356,0,0,0,,,,,retweeted,1602720475389517824
2452,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603047003021344768,Twitter for iPhone,2022-12-14T15:19:23.000Z,['1603047003021344768'],1603047003021344768,pt,874737043884171264,2638,0,0,0,,,,,retweeted,1602993462537854978
2453,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046980359430145,Twitter for Android,2022-12-14T15:19:17.000Z,['1603046980359430145'],1603046980359430145,pt,1120292568040976384,2638,0,0,0,,,,,retweeted,1602993462537854978
2454,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046943667765250,Twitter for Android,2022-12-14T15:19:09.000Z,['1603046943667765250'],1603046943667765250,pt,1419760491925315586,2638,0,0,0,,,,,retweeted,1602993462537854978
2455,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046923694374912,Twitter for Android,2022-12-14T15:19:04.000Z,['1603046923694374912'],1603046923694374912,pt,1254667664477298694,2638,0,0,0,,,,,retweeted,1602993462537854978
2456,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046918166544386,Twitter for Android,2022-12-14T15:19:03.000Z,['1603046918166544386'],1603046918166544386,pt,1489020424377802753,2638,0,0,0,,,,,retweeted,1602993462537854978
2457,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046903490531329,Twitter for iPhone,2022-12-14T15:18:59.000Z,['1603046903490531329'],1603046903490531329,pt,1045767586464575488,2638,0,0,0,,,,,retweeted,1602993462537854978
2458,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1603046866924539906,Twitter for Android,2022-12-14T15:18:50.000Z,['1603046866924539906'],1603046866924539906,pt,330967960,398,0,0,0,,,,,retweeted,1602954179890257923
2459,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046856417845248,Twitter Web App,2022-12-14T15:18:48.000Z,['1603046856417845248'],1603046856417845248,pt,1519074975273132033,2638,0,0,0,,,,,retweeted,1602993462537854978
2460,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046851107758082,Twitter for Android,2022-12-14T15:18:47.000Z,['1603046851107758082'],1603046851107758082,pt,1095131464738459648,2638,0,0,0,,,,,retweeted,1602993462537854978
2461,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046832980037632,Twitter for Android,2022-12-14T15:18:42.000Z,['1603046832980037632'],1603046832980037632,pt,1084484666365825025,2638,0,0,0,,,,,retweeted,1602993462537854978
2462,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046832074264581,Twitter for Android,2022-12-14T15:18:42.000Z,['1603046832074264581'],1603046832074264581,pt,2968904739,2638,0,0,0,,,,,retweeted,1602993462537854978
2463,everyone,"""fazer a vacina é um ato de ditadura"" 

e assim eles se consagram os mais burros do planeta",1603046827749695490,Twitter for Android,2022-12-14T15:18:41.000Z,['1603046827749695490'],1603046827749695490,pt,1190292780171612163,0,0,0,0,,,,,,
2464,everyone,@epimeme Parabéns Dr e críticos da vacina 👏👏👏 Não tomei nem vou tomar!,1603046809626198021,Twitter for Android,2022-12-14T15:18:37.000Z,['1603046809626198021'],1602993462537854978,pt,984287239348908032,0,0,3,0,1547049668,,,,replied_to,1602993462537854978
2465,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",1603046780979056640,Twitter for Android,2022-12-14T15:18:30.000Z,['1603046780979056640'],1603046780979056640,pt,770255965857939456,2638,0,0,0,,,,,retweeted,1602993462537854978
2466,everyone,"@ojoaocavalcanti @claudioedantas Pipipi popopó vacina pipipi popopó genocida pipipi popopó homofóbico.
Muda o disco.",1603046773395791877,Twitter for Android,2022-12-14T15:18:28.000Z,['1603046773395791877'],1603038235529469954,pt,83034169,1,3,13,0,53157331,,,,replied_to,1603043945675915264
2467,everyone,"Q tédio aaa 
Ainda to tdo dolorido por causa da vacina 😐",1603046762578870272,Twitter for Android,2022-12-14T15:18:26.000Z,['1603046762578870272'],1603046762578870272,pt,937406263914323969,0,0,0,0,,,,,,
